plane,gene,assection_data_set_id
coronal,D16Ertd472e,318
coronal,D16H22S680E,74047888
coronal,D18Ertd653e,73817443
coronal,D3Bwg0562e,73992941
coronal,D430041D05Rik,72472777
coronal,D4Wsu53e,74819463
coronal,D630014O11Rik,75080645
coronal,D830029A09Rik,72472778
coronal,D830030K20Rik,73930807
coronal,D8Ertd82e,73931630
coronal,D930028M14Rik,73512190
coronal,Daam2,74511880
coronal,Dab1,71924090
coronal,Dab1,74750263
coronal,Dach1,74047769
coronal,Dach2,74819331
coronal,Dact2,71064219
coronal,Dad1,74819345
coronal,Daf2,72472783
coronal,Dag1,355892
coronal,Dapk1,72472784
coronal,Darc,74581383
coronal,Dbc1,72109467
coronal,Dbh,326
coronal,Dbh,79907893
coronal,Dbi,71836880
coronal,Dbn1,70928198
coronal,Dbndd2,45668
coronal,Dbnl,74819497
coronal,Dbp,1193
coronal,Dbr1,2141
coronal,Dcaf4,2717
coronal,Dcbld2,73992944
coronal,Dcc,72472785
coronal,Dchs1,72472786
coronal,Dclk3,72079921
coronal,Dcn,329
coronal,Dctn6,323597
coronal,Ddc,334
coronal,Ddc,79556614
coronal,Ddc8,73615805
coronal,Ddit4l,71836878
coronal,Ddn,73636031
coronal,Ddr1,72472787
coronal,Ddr2,74882459
coronal,Ddt,75081209
coronal,Ddx19b,77414162
coronal,Ddx26b,75988610
coronal,Ddx3x,337
coronal,Ddx5,340
coronal,Decr1,74425550
coronal,Decr2,71924363
coronal,Defb1,73718051
coronal,Dennd5a,1526
coronal,Depdc6,75749773
coronal,Depdc6,76135830
coronal,Depdc7,70743883
coronal,Dexi,73930841
coronal,Dffa,74819257
coronal,Dgat2,72077467
coronal,Dgcr6,73592535
coronal,Dgkb,73787952
coronal,Dgkb,75988622
coronal,Dgkg,343
coronal,Dgkh,73992945
coronal,Dgki,74658043
coronal,Dhcr24,71016721
coronal,Dhdds,70612728
coronal,Dhrs3,112650553
coronal,Dhrs7,75081208
coronal,Dhx40,73592533
coronal,Dicer1,74988272
coronal,Dio3,71717188
coronal,Dip2a,2147
coronal,Diras1,72103819
coronal,Dirc2,72339397
coronal,Disp2,74511801
coronal,Dkk1,2149
coronal,Dkk3,346
coronal,Dkk3,79556605
coronal,Dkk4,112647536
coronal,Dkkl1,70634395
coronal,Dlat,70743896
coronal,Dlg2,73817444
coronal,Dlg4,72109445
coronal,Dlgap1,71924386
coronal,Dlgap2,73992720
coronal,Dlk1,71587885
coronal,Dlst,321200
coronal,Dlx1,348
coronal,Dlx1,72008490
coronal,Dlx2,1482
coronal,Dlx3,350
coronal,Dlx5,1450
coronal,Dlx6os1,2000
coronal,Dlx6os1,79912544
coronal,Dmbx1,1484
coronal,Dmp1,74511936
coronal,Dmrt3,74819342
coronal,Dmwd,2151
coronal,Dnahc11,73520976
coronal,Dnahc12,74988273
coronal,Dnahc9,72472774
coronal,Dnaja4,70744391
coronal,Dnajb1,71836748
coronal,Dnajb12,2153
coronal,Dnajc12,73718054
coronal,Dnajc16,870
coronal,Dnajc6,71358627
coronal,Dnalc4,74047778
coronal,Dner,1699
coronal,Dnm3,74641219
coronal,Dnttip1,73718056
coronal,Doc2a,76135829
coronal,Doc2b,72283810
coronal,Doc2g,74881341
coronal,Dock10,74047443
coronal,Dock6,75041548
coronal,Dok1,75042248
coronal,Dok2,2155
coronal,Dok4,1486
coronal,Dok5,80343394
coronal,Donson,2157
coronal,Dopey2,31
coronal,Dos,74882515
coronal,Dpf3,72129252
coronal,Dph2,2161
coronal,Dpp10,72104183
coronal,Dpp4,79568049
coronal,Dpp6,73520981
coronal,Dpp6,75077203
coronal,Dpy19l1,75042226
coronal,Dpy19l3,71836886
coronal,Dpysl3,654928
coronal,Dpysl4,1345
coronal,Dpysl5,73635770
coronal,Drd1a,352
coronal,Drd2,357
coronal,Drd3,75038431
coronal,Drd4,112650336
coronal,Dscaml1,75041575
coronal,Dscaml1,75080643
coronal,Dsel,71249745
coronal,Dstn,74658076
coronal,Dtd1,1742
coronal,Dtna,77413704
coronal,Dtnbp1,75651202
coronal,Dtnbp1,79588292
coronal,Dtx1,2167
coronal,Dusp1,324212
coronal,Dusp10,73771239
coronal,Dusp14,70927831
coronal,Dusp18,70634129
coronal,Dusp3,73512497
coronal,Dusp4,72472788
coronal,Dusp5,73931633
coronal,Dusp6,75650864
coronal,Dvl2,112649476
coronal,Dync1li1,75774684
coronal,Dynlrb1,323592
coronal,Dynlt3,74425518
coronal,Dyrk1a,79907941
coronal,Dyrk1b,71717583
coronal,E030007A22Rik,74988748
coronal,E130012A19Rik,74363349
coronal,E130016E03Rik,1488
coronal,E2f1,2171
coronal,E2f4,1195
coronal,E2f4,67855419
coronal,E2f6,2173
coronal,E330009J07Rik,74658077
coronal,E330014M11Rik*,77280559
coronal,E4f1,1199
coronal,Ebf4,71020443
coronal,Ebpl,112650122
coronal,Ece2,77332686
coronal,Ecel1,70231305
coronal,Echdc2,71836871
coronal,Edc3,77414911
coronal,Edc3,80343346
coronal,Ednrb,74750017
coronal,Eef1a1,73817934
coronal,Eef1b2,75934526
coronal,Eef1g,74819238
coronal,Eef2,67936204
coronal,Eepd1,70805895
coronal,Efcab3,72129254
coronal,Efcab6,74819465
coronal,Efemp2,2177
coronal,Efha1,1946
coronal,Efna1,1347
coronal,Efna3,381
coronal,Efna5,383
coronal,Efnb2,72079959
coronal,Efnb3,79556601
coronal,Efr3a,75749772
coronal,Efr3a,79568028
coronal,Egflam,74047441
coronal,Egln1,77340476
coronal,Egr1,71247672
coronal,Egr2,72128749
coronal,Egr3,74581377
coronal,Egr4,74800827
coronal,Ehbp1l1,73817932
coronal,Ehd3,71836903
coronal,Ei24,2179
coronal,Eid1,74583118
coronal,Eif1ax,74988539
coronal,Eif1b,75651231
coronal,Eif2ak3,2181
coronal,Eif3j,321196
coronal,Eif4a3,2143
coronal,Eif5a,2183
coronal,Eif5a2,73992947
coronal,Elavl2,72340123
coronal,Elf2,1349
coronal,Elfn1,71587930
coronal,Elk1,2185
coronal,Elmo1,70743907
coronal,Elmo2,71015802
coronal,Elmo3,73718049
coronal,Elmod1,71924269
coronal,Elmod3,75042257
coronal,Elovl1,74882527
coronal,Elovl5,74273118
coronal,Elovl6,74425551
coronal,Emb,73930836
coronal,Eml1,73992948
coronal,Eml3,71015805
coronal,Emp1,77280421
coronal,En2,74988733
coronal,Enc1,390
coronal,Endod1,71015195
coronal,Eno2,112197625
coronal,Enox2,70928339
coronal,Enpep,73769289
coronal,Enpp2,70613967
coronal,Enpp2,77413700
coronal,Enpp6,74882555
coronal,Entpd1,393
coronal,Entpd2,73732144
coronal,Entpd3,74511804
coronal,Eomes,80516770
coronal,Epb4.1l1,74047777
coronal,Epb4.1l1,74750065
coronal,Epb4.1l2,70431433
coronal,Epdr1,74881156
coronal,Epha1,74640882
coronal,Epha10,73930823
coronal,Epha3,72472792
coronal,Epha4,2187
coronal,Epha4,79591635
coronal,Epha6,72472793
coronal,Epha7,402
coronal,Epha8,72472794
coronal,Ephb1,72077478
coronal,Ephb3,1492
coronal,Ephb6,2191
coronal,Ephx2,70813923
coronal,Epn3,74357584
coronal,Eps15,72080144
coronal,Eps15l1,2193
coronal,Eps8,1705
coronal,Eps8l1,1707
coronal,Eps8l2,74658244
coronal,Eps8l3,404
coronal,Erbb2,1709
coronal,Erbb4,72472797
coronal,Erdr1,378
coronal,Erf,2195
coronal,Ergic1,1952
coronal,Ern2,72472798
coronal,Ero1lb,72340145
coronal,Erp29,72007751
coronal,Esr1,79591677
coronal,Esr2,71670737
coronal,Esrra,1351
coronal,Esrrg,73616033
coronal,Esyt1,112202410
coronal,Esyt3,72472780
coronal,Etfa,74581380
coronal,Ets1,2199
coronal,Etv1,72119595
coronal,Etv1,73512203
coronal,Etv3,1494
coronal,Etv5,70613989
coronal,Etv6,1353
coronal,Evi5,71670743
coronal,Ewsr1,408
coronal,Exoc4,74658239
coronal,Exoc6,73817986
coronal,Exosc1,2203
coronal,Exosc8,74658079
coronal,Exph5,75080619
coronal,Extl2,70613979
coronal,Extl3,411
coronal,Eya1,73818759
coronal,Eya2,70743234
coronal,Eya4,77280436
coronal,Ezr,2715
coronal,F11r,75773698
coronal,F13a1,74882565
coronal,F2r,1711
coronal,F2rl1,199391
coronal,F3,77280341
coronal,F5,73992763
coronal,F630102L10Rik*,75144622
coronal,Fa2h,74882584
coronal,Fabp3,418
coronal,Fabp5,70634396
coronal,Fabp7,72104184
coronal,Fam102b,73520819
coronal,Fam105a,74819326
coronal,Fam107b,71015800
coronal,Fam114a2,1992
coronal,Fam114a2,79583813
coronal,Fam120a,75080620
coronal,Fam120c,74581430
coronal,Fam124a,72472790
coronal,Fam131b,72128774
coronal,Fam134b,70634224
coronal,Fam135b,74581399
coronal,Fam136a,1964
coronal,Fam160a1,74363337
coronal,Fam163b,73520970
coronal,Fam167a,71924279
coronal,Fam171a1,72283797
coronal,Fam180a,72283801
coronal,Fam184a,74363348
coronal,Fam184b,73636151
coronal,Fam189a1,72340182
coronal,Fam189a2,73512353
coronal,Fam190a,71717144
coronal,Fam195a,1996
coronal,Fam196a,75042243
coronal,Fam196a,75042244
coronal,Fam19a2,73636033
coronal,Fam19a4,72472752
coronal,Fam20a,70744517
coronal,Fam20c,654929
coronal,Fam26e,70928307
coronal,Fam3c,75259443
coronal,Fam40b,72283809
coronal,Fam43a,72472748
coronal,Fam46a,73520967
coronal,Fam46a,75042237
coronal,Fam49a,74425565
coronal,Fam50a,74882206
coronal,Fam55c,74658081
coronal,Fam5b,71249743
coronal,Fam5c,70927812
coronal,Fam60a,1878
coronal,Fam60a,75081207
coronal,Fam65a,75774668
coronal,Fam65b,73635806
coronal,Fam69b,73635786
coronal,Fam69c,73636086
coronal,Fam70b,71924145
coronal,Fam78b,72472750
coronal,Fam81a,73732150
coronal,Fam82b,75773702
coronal,Fam84a,70927811
coronal,Fam84b,75081395
coronal,Fam96b,74819685
coronal,Fancd2,73635979
coronal,Far2,71358652
coronal,Fasn,74425543
coronal,Fat3,73992719
coronal,Fat3,74047713
coronal,Fat4,74363356
coronal,Fbln1,2205
coronal,Fbln2,321208
coronal,Fbln7,73929875
coronal,Fbn2,72472799
coronal,Fbrs,2207
coronal,Fbxl5,422
coronal,Fbxo18,293462
coronal,Fbxo2,2210
coronal,Fbxo21,70634119
coronal,Fbxo34,74882585
coronal,Fbxo44,77340498
coronal,Fbxo9,74800954
coronal,Fbxw2,355882
coronal,Fbxw7,72128750
coronal,Fcrls,1896
coronal,Fdft1,75041432
coronal,Fdps,76085745
coronal,Fem1a,2212
coronal,Fez2,74272477
coronal,Fezf1,72283796
coronal,Fezf2,75651163
coronal,Fgd3,72472800
coronal,Fgd5,74357548
coronal,Fgf1,79556599
coronal,Fgf12,424
coronal,Fgf12,79567499
coronal,Fgf13,427
coronal,Fgf15,1715
coronal,Fgfr1,440
coronal,Fgfr1,79588290
coronal,Fgfr1op2,70743887
coronal,Fgfr2,445
coronal,Fgfr3,448
coronal,Fgfr4,1581
coronal,Fh1,355890
coronal,Fhdc1,73925717
coronal,Fhl1,2218
coronal,Fhl2,70743903
coronal,Fhod3,71924400
coronal,Fibcd1,72472801
coronal,Fign,72081550
coronal,Filip1,73635796
coronal,Filip1l,74363347
coronal,Fjx1,1203
coronal,Fkbp10,2220
coronal,Fkbp6,2222
coronal,Flcn,227163
coronal,Flot1,67752111
coronal,Flot2,74511805
coronal,Flrt2,73931417
coronal,Flrt3,73931404
coronal,Flt1,2224
coronal,Flt3l,79912546
coronal,Fmnl1,75041433
coronal,Fmo1,72008121
coronal,Fn1,72119593
coronal,Fn3krp,74819239
coronal,Fnbp1l,70560266
coronal,Fndc1,73992908
coronal,Fndc3b,74988759
coronal,Fndc4,293665
coronal,Fndc5,73635989
coronal,Fnip2,74882227
coronal,Fnta,2226
coronal,Folr2,1717
coronal,Fos,79912554
coronal,Foxa1,77869794
coronal,Foxb1,79908799
coronal,Foxb2,1609
coronal,Foxd3,1496
coronal,Foxg1,2230
coronal,Foxi1,2232
coronal,Foxo1,71249055
coronal,Foxp1,71249056
coronal,Foxp2,72079884
coronal,Foxred2,74363342
coronal,Fras1,73994667
coronal,Frat2,1553
coronal,Frmd6,73931382
coronal,Frmpd1,73520978
coronal,Frmpd4,73931421
coronal,Frrs1,2557
coronal,Frs3,2234
coronal,Fryl,70431430
coronal,Fryl,73512207
coronal,Frzb,79556658
coronal,Fscn1,74658080
coronal,Fst,72283811
coronal,Fstl1,71016596
coronal,Fstl4,71717187
coronal,Fstl5,72283812
coronal,Fut8,72007749
coronal,Fxyd5,74819694
coronal,Fxyd6,73592534
coronal,Fxyd7,73592536
coronal,Fyn,70615595
coronal,Fzd1,2239
coronal,Fzd3,466
coronal,Fzd4,2241
coronal,Fzd4,77925095
coronal,Fzd5,1500
coronal,Fzd6,74047775
coronal,Fzd8,470
coronal,Fzd9,73907498
coronal,Gaa,356090
coronal,Gaa,77869861
coronal,Gabarap,2245
coronal,Gabarapl1,654925
coronal,Gabbr2,71247614
coronal,Gabpb1,121098
coronal,Gabra1,72340131
coronal,Gabra2,74988690
coronal,Gabra3,70562043
coronal,Gabra4,71924402
coronal,Gabra5,72077453
coronal,Gabra6,75551467
coronal,Gabrb1,2247
coronal,Gabrb2,472
coronal,Gabrb2,76115725
coronal,Gabrb3,75551468
coronal,Gabre,75749417
coronal,Gabrg1,75551469
coronal,Gabrg2,474
coronal,Gabrg3,71587875
coronal,Gabrp,75888749
coronal,Gabrq,79591569
coronal,Gabrr1,75551470
coronal,Gabrr2,79589524
coronal,Gad1,479
coronal,Gad1,79556706
coronal,Gad2,79591669
coronal,Gadd45b,70928374
coronal,Gadd45g,70634407
coronal,Gal,70231997
coronal,Galm,2249
coronal,Galns,70612726
coronal,Galnt10,70814342
coronal,Galnt13,72472803
coronal,Galnt14,72472804
coronal,Galnt6,74882595
coronal,Galnt9,73817422
coronal,Galntl1,71717305
coronal,Galntl4,70928328
coronal,Galntl6,74750013
coronal,Galp,79556611
coronal,Galr1,72283790
coronal,Galr2,80517343
coronal,Gap43,70928270
coronal,Garnl3,73994668
coronal,Gas1,2251
coronal,Gas5,483
coronal,Gas6,72008122
coronal,Gas7,73992909
coronal,Gata2,100
coronal,Gata2,485
coronal,Gata3,73931427
coronal,Gatm,1205
coronal,Gba,1611
coronal,Gbas,74819681
coronal,Gbe1,75042250
coronal,Gbx2,77868786
coronal,Gca,74641159
coronal,Gcg,75749416
coronal,Gcgr,1613
coronal,Gch1,70813921
coronal,Gchfr,74511806
coronal,Gckr,74274683
coronal,Gda,74047444
coronal,Gdap10,74357577
coronal,Gdap1l1,75774676
coronal,Gdap2,79556736
coronal,Gde1,356858
coronal,Gdf1,75081205
coronal,Gdf11,74272478
coronal,Gdi2,491
coronal,Gdnf,112647321
coronal,Gdpd2,74047789
coronal,Gem,73817928
coronal,Gemin4,74818624
coronal,Gfap,1357
coronal,Gfap,79591671
coronal,Gfpt2,74425526
coronal,Gfra1,71064217
coronal,Gfra2,72472805
coronal,Ggt7,75145998
coronal,Ghitm,1207
coronal,Ghrh,496
coronal,Ghsr,74511739
coronal,Gipc1,67755429
coronal,Gipc2,74658141
coronal,Giyd2,74819688
coronal,Gja1,2255
coronal,Gja1,79556642
coronal,Gjb2,1359
coronal,Gjb5,2259
coronal,Gjb6,2261
coronal,Gjc1,77887876
coronal,Gjd2,71836902
coronal,Gkn3,74957933
coronal,Glcci1,74425568
coronal,Glce,74641306
coronal,Gldc,74658091
coronal,Gldc,77887886
coronal,Glg1,75042254
coronal,Gli3,1615
coronal,Glipr1,74586665
coronal,Glo1,74047916
coronal,Glp1r,74511737
coronal,Glra1,72108824
coronal,Glra2,73636121
coronal,Glra3,73788474
coronal,Glra4,75551476
coronal,Glrb,498
coronal,Glrx,73931409
coronal,Gls,500
coronal,Glt8d2,71249079
coronal,Glud1,503
coronal,Glul,74047918
coronal,Glul,74988768
coronal,Gm1060,71670726
coronal,Gm10635,75144655
coronal,Gm1088,77340470
coronal,Gm1125,71717570
coronal,Gm12429,77340488
coronal,Gm12680,74047747
coronal,Gm1335,74988767
coronal,Gm13889,77280557
coronal,Gm1399,71924184
coronal,Gm1441,72109262
coronal,Gm196,71670725
coronal,Gm1973,73929885
coronal,Gm22,74988274
coronal,Gm261,73636032
coronal,Gm2a,74988549
coronal,Gm4887,73931418
coronal,Gm5083,73930833
coronal,Gm520,74511966
coronal,Gm5433,74641294
coronal,Gm5607,72109337
coronal,Gm626,73931634
coronal,Gm6740,1902
coronal,Gm6753,77340486
coronal,Gm953,2419
coronal,Gm973,74988753
coronal,Gmfb,1726
coronal,Gmppa,73818757
coronal,Gmpr,74581368
coronal,Gmps,1361
coronal,Gnai1,72472806
coronal,Gnai2,2263
coronal,Gnal,71670716
coronal,Gnal,72472807
coronal,Gnao1,506
coronal,Gnao1,72081553
coronal,Gnas,509
coronal,Gnat1,2265
coronal,Gnaz,1730
coronal,Gnb1,61413
coronal,Gnb2,512
coronal,Gnb4,74047771
coronal,Gnb5,1456
coronal,Gng11,1732
coronal,Gng12,72080065
coronal,Gng12,73512194
coronal,Gng13,73615561
coronal,Gng2,67936006
coronal,Gng2,77414160
coronal,Gng3,1209
coronal,Gng4,515
coronal,Gng7,1734
coronal,Gng7,77371857
coronal,Gnpnat1,2267
coronal,Gnrh1,75080152
coronal,Golga7b,76097699
coronal,Gosr2,67855413
coronal,Got2,76115728
coronal,Gpc1,73994669
coronal,Gpc2,72472808
coronal,Gpc3,71020431
coronal,Gpc4,1617
coronal,Gpc5,74047712
coronal,Gpc6,1736
coronal,Gpd1,74586667
coronal,Gpd1l,74988763
coronal,Gpd2,70615598
coronal,Gphn,1211
coronal,Gpm6b,544520
coronal,Gpnmb,74581367
coronal,Gpr101,79591639
coronal,Gpr108,1619
coronal,Gpr115,71587931
coronal,Gpr116,73907496
coronal,Gpr12,73817425
coronal,Gpr123,71924056
coronal,Gpr125,74988700
coronal,Gpr126,73520982
coronal,Gpr133,74511759
coronal,Gpr137,75651149
coronal,Gpr139,79490116
coronal,Gpr146,2059
coronal,Gpr146,77371845
coronal,Gpr151,74724649
coronal,Gpr155,70562055
coronal,Gpr156,74641322
coronal,Gpr161,70562045
coronal,Gpr162,74658160
coronal,Gpr165,70560278
coronal,Gpr17,74641313
coronal,Gpr171,1713
coronal,Gpr171,72007564
coronal,Gpr172b,71016711
coronal,Gpr173,74724531
coronal,Gpr176,74511881
coronal,Gpr18,71015809
coronal,Gpr26,70562057
coronal,Gpr3,74511769
coronal,Gpr35,112649690
coronal,Gpr37,2271
coronal,Gpr37l1,74724670
coronal,Gpr4,74724680
coronal,Gpr50,74511770
coronal,Gpr55,79591399
coronal,Gpr56,71015815
coronal,Gpr6,71247615
coronal,Gpr83,72338696
coronal,Gpr84,1583
coronal,Gpr85,1738
coronal,Gpr88,79567811
coronal,Gpr89,67881554
coronal,Gpr98,72081561
coronal,Gprasp1,70743888
coronal,Gprc5a,77414145
coronal,Gprc5b,71836881
coronal,Gprin1,75077243
coronal,Gprin3,73520968
coronal,Gpt2,1657
coronal,Gpx2,74819652
coronal,Gpx3,75080750
coronal,Gramd3,74988591
coronal,Grb10,522
coronal,Grb10,74750075
coronal,Grb14,73997150
coronal,Grb7,112204995
coronal,Greb1,71924412
coronal,Grem2,73992910
coronal,Gria1,79591719
coronal,Gria2,75551462
coronal,Gria3,71247616
coronal,Gria4,71358628
coronal,Grid1,74724739
coronal,Grid2,71247617
coronal,Grid2ip,71670479
coronal,Grik1,527
coronal,Grik1,75749751
coronal,Grik1,79589522
coronal,Grik2,71247618
coronal,Grik3,75749418
coronal,Grik4,75551478
coronal,Grik5,75551459
coronal,Grin1,1585
coronal,Grin1,79556694
coronal,Grin2a,75081000
coronal,Grin2b,74988710
coronal,Grin2c,75888748
coronal,Grin2d,75551479
coronal,Grin3a,73907499
coronal,Grin3b,77869800
coronal,Grina,1948
coronal,Grinl1a,1740
coronal,Grip1,74988749
coronal,Grip2,112646245
coronal,Grk5,77371851
coronal,Grm1,537
coronal,Grm1,79591723
coronal,Grm2,79591611
coronal,Grm3,539
coronal,Grm4,71247631
coronal,Grm5,73512423
coronal,Grm8,73771227
coronal,Grn,77371839
coronal,Grp,1363
coronal,Grp,79591637
coronal,Grsf1,73994670
coronal,Gsbs,73817988
coronal,Gsg1l,73636097
coronal,Gsn,72081395
coronal,Gss,74273307
coronal,Gsta4,77278951
coronal,Gstk1,72129245
coronal,Gstm4,70743872
coronal,Gsto1,74511807
coronal,Gtdc1,74425541
coronal,Gtf2f1,67870080
coronal,Gtf2h2,70634256
coronal,Gtf2h4,1458
coronal,Gtf2i,2277
coronal,Gtf3c2,7
coronal,Gucy1a3,77866848
coronal,Gucy2c,73992911
coronal,Gucy2f,74640883
coronal,Guk1,2279
coronal,Gxylt2,73931405
coronal,Gyg,73817930
coronal,H2-Eb1,73520983
coronal,H2-T23,75749388
coronal,Hadhb,76115729
coronal,Haghl,75259440
coronal,Hap1,549
coronal,Hap1,552
coronal,Hap1,72007561
coronal,Hapln1,77332706
coronal,Hapln4,71717078
coronal,Hars,554
coronal,Hax1,2303
coronal,Hba-a1,77332708
coronal,Hbb,77340464
coronal,Hbb-b1,67936011
coronal,Hbb-b2,77371773
coronal,Hc,73992912
coronal,Hcn1,77280561
coronal,Hcn2,73512185
coronal,Hcrtr1,77868713
coronal,Hcrtr2,80517329
coronal,Hdac6,74819462
coronal,Hdac7,75077262
coronal,Hdc,71016663
coronal,Hdgf,2285
coronal,Hdlbp,74819232
coronal,Heatr5b,70560265
coronal,Heatr7a,73992940
coronal,Hebp1,74988456
coronal,Hectd1,357092
coronal,Hectd2,2002
coronal,Hecw1,74882685
coronal,Heg1,74958616
coronal,Hepacam,35
coronal,Hes1,556
coronal,Hes3,2287
coronal,Hes6,1504
coronal,Hes7,2289
coronal,Hexb,77340466
coronal,Hexim1,74273119
coronal,Hgf,558
coronal,Hgf,77867710
coronal,Hhip,71358556
coronal,Hiatl1,77414177
coronal,Higd1a,2291
coronal,Hint1,73520984
coronal,Hip1,2293
coronal,Hist1h1a,74988764
coronal,Hist1h1b,74272040
coronal,Hist1h2bc,560
coronal,Hist1h2bg,73769308
coronal,Hist2h2aa1,72129296
coronal,Hist3h2a,74583150
coronal,Hkdc1,70634299
coronal,Hlf,565
coronal,Hmbox1,70301273
coronal,Hmg20a,357093
coronal,Hmga1,2295
coronal,Hmgcr,75079789
coronal,Hmgcs1,80517057
coronal,Hmox2,75774681
coronal,Hmx3,74641309
coronal,Hnf1b,1874
coronal,Hnf4a,1746
coronal,Hnrnph2,112649906
coronal,Hnrpdl,571
coronal,Homer1,1748
coronal,Homer2,71015814
coronal,Homer3,356087
coronal,Hook3,1197
coronal,Hopx,79556716
coronal,Hoxa5,544903
coronal,Hoxb13,2299
coronal,Hoxd9,1623
coronal,Hpca,72129291
coronal,Hpcal1,74581395
coronal,Hpcal4,73520985
coronal,Hpd,356492
coronal,Hpd,75774666
coronal,Hpse,77340468
coronal,Hrh1,72283792
coronal,Hrh2,74724750
coronal,Hrh3,73636034
coronal,Hs3st1,2305
coronal,Hs3st2,74988765
coronal,Hs6st1,74819258
coronal,Hs6st2,72129255
coronal,Hs6st3,73520986
coronal,Hsbp1,74581381
coronal,Hsd11b1,73520987
coronal,Hsdl2,74047906
coronal,Hsf1,67810538
coronal,Hsp90b1,75042251
coronal,Hspa12a,74047899
coronal,Hspa1l,75041442
coronal,Hspa4l,75749390
coronal,Hspb1,74363357
coronal,Hspb3,73520988
coronal,Hspb6,74882616
coronal,Hspb7,579
coronal,Hspb8,1181
coronal,Hspb8,77866850
coronal,Hspbp1,75774674
coronal,Htr1a,79556616
coronal,Htr1b,584
coronal,Htr2b,79556708
coronal,Htr2c,73636098
coronal,Htr3a,74724760
coronal,Htr3b,74641318
coronal,Htr4,72119658
coronal,Htr5b,71247644
coronal,Hunk,2307
coronal,Iars2,74958491
coronal,Ica1,75988482
coronal,Icam5,73520989
coronal,Icmt,585
coronal,Icosl,1217
coronal,Id2,71836806
coronal,Id3,74724763
coronal,Id4,74357547
coronal,Idh1,74511808
coronal,Ids,73994671
coronal,Ier2,71836849
coronal,Ier3,72008119
coronal,Ier5,73931410
coronal,Iffo2,322962
coronal,Ifi205,75079787
coronal,Ifit2,74988457
coronal,Ifit3,74047911
coronal,Ifltd1,74425566
coronal,Ifnar1,588
coronal,Ifngr2,1460
coronal,Igf2,2313
coronal,Igfbp3,74272920
coronal,Igfbp4,71924311
coronal,Igfbp5,73592530
coronal,Igfbp6,70928248
coronal,Igfbpl1,1974
coronal,Igfn1,75988547
coronal,Igh-6,72109389
coronal,Igsf11,72103820
coronal,Igsf21,74357578
coronal,Igsf3,72081517
coronal,Igsf5,592
coronal,Igsf5,79488939
coronal,Igsf9b,75147761
coronal,Ikbkb,1750
coronal,Ikzf1,1144
coronal,Il10ra,75041443
coronal,Il11ra1,2315
coronal,Il11ra2,75041444
coronal,Il13ra1,74819256
coronal,Il16,71064290
coronal,Il17ra,73520990
coronal,Il17rb,2317
coronal,Il17rc,2319
coronal,Il17rd,74958537
coronal,Il17rd,112647967
coronal,Il1rap,1462
coronal,Il1rapl2,73994672
coronal,Il31ra,74881366
coronal,Il34,72007750
coronal,Il4ra,77413692
coronal,Ilf3,74425549
coronal,Impa1,74641325
coronal,Impact,594
coronal,Impg1,2321
coronal,Impg2,74819536
coronal,Ina,71836833
coronal,Ing4,357097
coronal,Inhba,70431432
coronal,Inhbb,73636087
coronal,Inpp1,67870434
coronal,Inpp4b,72080054
coronal,Inpp5a,73994713
coronal,Inpp5j,71670686
coronal,Inpp5j,77869865
coronal,Insig1,75041453
coronal,Insrr,71670480
coronal,Ipo4,74658174
coronal,Ipo5,76115732
coronal,Iqcj,74272918
coronal,Iqgap2,73615573
coronal,Iqsec1,77332673
coronal,Iqsec3,73636153
coronal,Irak1,2323
coronal,Irf9,2329
coronal,Irs2,74363343
coronal,Irs4,71717079
coronal,Irx1,2325
coronal,Irx2,1752
coronal,Iscu,74819565
coronal,Isl1,596
coronal,Islr2,142
coronal,Ism1,71249741
coronal,Isoc1,73732145
coronal,Isyna1,75145997
coronal,Itfg1,112194079
coronal,Itga11,74882626
coronal,Itga3,598
coronal,Itga5,74882636
coronal,Itga7,73520991
coronal,Itgav,74658082
coronal,Itgb1,76115730
coronal,Itgb1bp1,71015806
coronal,Itgb5,71920512
